Service Request No,original_address_field,st_num_x,st_dir_x,st_name,Location,Created Date,Status Date,Status,Vehicle Make/Model,License Plate Number,Pound assigned inventory number,City X Coordinate,City Y Coordinate,Vehicle Body Style,impound_date,date,X Coordinate,Y Coordinate,X,Y,iss_dt_tim,st_num_y,st_dir_y,st_nm,st_name_edit,address,lcns_plt_s,viol_cd,viol_desc,rpt_dstrct,vhcl_make,fine_lvl,tckt_que,year,on_route,datetime,penalty
,,,,,,,,,,V644178,,,,,,12/20/2016 0:00,,,-87.70916,41.98246,12/20/2016 3:07,5540,N,KEDZIE,KEDZIE AVE,5540 N KEDZIE,IL,964060,3-7 AM SNOW ROUTE,17,DODG,60,Paid,2016,TRUE,12/20/2016 3:07,TICKET - NO TOW
,,,,,,,,,,P739679,,,,,,12/10/2016 0:00,,,-87.6277392,41.8715309,12/10/2016 3:04,812,S,STATE ST,STATE ST,812 S STATE ST,IL,964060,3-7 AM SNOW ROUTE,1,JEEP,60,Paid,2016,TRUE,12/10/2016 3:04,TICKET - NO TOW
,,,,,,,,,,Z564031,,,,,,12/16/2016 0:00,,,-87.6304299,41.9037928,12/16/2016 3:12,47,W,DIVISION,DIVISION ST,47 W DIVISION,IL,964060,3-7 AM SNOW ROUTE,18,LEXU,60,Notice,2016,TRUE,12/16/2016 3:12,TICKET - NO TOW
,,,,,,,,,,N894519,,,,,,12/7/2016 0:00,,,-87.68736,41.97618,12/7/2016 3:11,2310,W,FOSTER,FOSTER AVE,2310 W FOSTER,IL,964060,3-7 AM SNOW ROUTE,20,TOYT,60,Paid,2016,TRUE,12/7/2016 3:11,TICKET - NO TOW
,,,,,,,,,,Y714379,,,,,,12/10/2016 0:00,,,-87.6401699,41.8817251,12/10/2016 3:22,511,W,MADISON,MADISON ST,511 W MADISON,IL,964060,3-7 AM SNOW ROUTE,1,VOLK,60,Paid,2016,TRUE,12/10/2016 3:22,TICKET - NO TOW
,,,,,,,,,,Q604614,,,,,,12/13/2016 0:00,,,-87.7089163,41.978767,12/13/2016 3:12,5356,N,KEDZIE AV,KEDZIE AVE,5356 N KEDZIE AV,IL,964060,3-7 AM SNOW ROUTE,17,NISS,60,Paid,2016,TRUE,12/13/2016 3:12,TICKET - NO TOW
,,,,,,,,,,Q476884,,,,,,12/10/2016 0:00,,,-87.63464,41.70675,12/10/2016 3:02,437,W,103RD ST,103RD ST,437 W 103RD ST,IL,964060,3-7 AM SNOW ROUTE,22,FORD,60,Notice,2016,TRUE,12/10/2016 3:02,TICKET - NO TOW
,,,,,,,,,,ZX58046,,,,,,12/13/2016 0:00,,,-87.6736651,42.0083201,12/13/2016 3:49,6959,N,CLARK,CLARK ST,6959 N CLARK,IL,964060,3-7 AM SNOW ROUTE,24,DODG,60,Paid,2016,TRUE,12/13/2016 3:49,TICKET - NO TOW
,,,,,,,,,,1798315B,,,,,,12/5/2016 0:00,,,-87.76581,41.92881,12/5/2016 3:50,2639,N,CENTRAL,CENTRAL AVE,2639 N CENTRAL,IL,964060,3-7 AM SNOW ROUTE,25,CHEV,60,Paid,2016,TRUE,12/5/2016 3:50,TICKET - NO TOW
,,,,,,,,,,V679265,,,,,,12/4/2016 0:00,,,-87.689393,41.9181998,12/4/2016 3:17,2029,N,MILWAUKEE,MILWAUKEE AVE,2029 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,JEEP,60,Paid,2016,TRUE,12/4/2016 3:17,TICKET - NO TOW
,,,,,,,,,,S143900,,,,,,12/22/2016 0:00,,,-87.6304299,41.9037928,12/22/2016 3:01,47,W,DIVISION,DIVISION ST,47 W DIVISION,IL,964060,3-7 AM SNOW ROUTE,18,JEEP,60,Notice,2016,TRUE,12/22/2016 3:01,TICKET - NO TOW
,,,,,,,,,,ZZ26915,,,,,,12/22/2016 0:00,,,-87.6303646,41.9037933,12/22/2016 3:10,43,W,DIVISION,DIVISION ST,43 W DIVISION,IL,964060,3-7 AM SNOW ROUTE,18,NISS,60,Paid,2016,TRUE,12/22/2016 3:10,TICKET - NO TOW
,,,,,,,,,,R392889,,,,,,12/20/2016 0:00,,,-87.6686494,41.9760635,12/20/2016 3:26,1509,W,FOSTER,FOSTER AVE,1509 W FOSTER,IL,964060,3-7 AM SNOW ROUTE,20,SUBA,60,Paid,2016,TRUE,12/20/2016 3:26,TICKET - NO TOW
,,,,,,,,,,637QBR,,,,,,12/20/2016 0:00,,,-87.69135,41.97605,12/20/2016 3:34,2454,W,FOSTER,FOSTER AVE,2454 W FOSTER,CO,964060,3-7 AM SNOW ROUTE,20,DODG,60,Paid,2016,TRUE,12/20/2016 3:34,TICKET - NO TOW
,,,,,,,,,,N561060,,,,,,12/21/2016 0:00,,,-87.6304299,41.9037928,12/21/2016 3:25,47,W,DIVISION,DIVISION ST,47 W DIVISION,IL,964060,3-7 AM SNOW ROUTE,18,TOYT,60,Paid,2016,TRUE,12/21/2016 3:25,TICKET - NO TOW
,,,,,,,,,,5030766,,,,,,12/21/2016 0:00,,,-87.6304486,41.9040624,12/21/2016 3:34,50,W,DIVISION,DIVISION ST,50 W DIVISION,IL,964060,3-7 AM SNOW ROUTE,18,TOYT,60,Paid,2016,TRUE,12/21/2016 3:34,TICKET - NO TOW
,,,,,,,,,,7905369,,,,,,12/21/2016 0:00,,,-87.6995471,41.9244178,12/21/2016 3:18,2367,N,MILWAUKEE,MILWAUKEE AVE,2367 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,TOYT,60,Court,2016,TRUE,12/21/2016 3:18,TICKET - NO TOW
,,,,,,,,,,7759086,,,,,,12/18/2016 0:00,,,-87.7665899,41.96917,12/18/2016 3:36,4845,N,CENTRAL,CENTRAL AVE,4845 N CENTRAL,IL,964060,3-7 AM SNOW ROUTE,16,TOYT,60,Paid,2016,TRUE,12/18/2016 3:36,TICKET - NO TOW
,,,,,,,,,,Y747321,,,,,,12/12/2016 0:00,,,-87.70374,41.92715,12/12/2016 3:07,2511,N,MILWAUKEE,MILWAUKEE AVE,2511 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,ISU,60,Paid,2016,TRUE,12/12/2016 3:07,TICKET - NO TOW
,,,,,,,,,,1876203B,,,,,,12/21/2016 0:00,,,-87.70134,41.92504,12/21/2016 3:16,2418,N,MILWAUKEE,MILWAUKEE AVE,2418 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,CHEV,60,Notice,2016,TRUE,12/21/2016 3:16,TICKET - NO TOW
,,,,,,,,,,ERL371,,,,,,12/11/2016 0:00,,,-87.6943853,41.9209182,12/11/2016 3:21,2212,N,MILWAUKEE,MILWAUKEE AVE,2212 N MILWAUKEE,IA,964060,3-7 AM SNOW ROUTE,14,NISS,60,Paid,2016,TRUE,12/11/2016 3:21,TICKET - NO TOW
,,,,,,,,,,V689037,,,,,,12/21/2016 0:00,,,-87.6303972,41.903793,12/21/2016 3:29,45,W,DIVISION,DIVISION ST,45 W DIVISION,IL,964060,3-7 AM SNOW ROUTE,18,FORD,60,Define,2016,TRUE,12/21/2016 3:29,TICKET - NO TOW
,,,,,,,,,,Z109262,,,,,,12/21/2016 0:00,,,-87.6304139,41.9040627,12/21/2016 3:35,48,W,DIVISION,DIVISION ST,48 W DIVISION,IL,964060,3-7 AM SNOW ROUTE,18,VOLK,60,Court,2016,TRUE,12/21/2016 3:35,TICKET - NO TOW
,,,,,,,,,,V239537,,,,,,12/21/2016 0:00,,,-87.70473,41.8466,12/21/2016 3:06,2455,S,KEDZIE,KEDZIE AVE,2455 S KEDZIE,IL,964060,3-7 AM SNOW ROUTE,10,CHRY,60,Paid,2016,TRUE,12/21/2016 3:06,TICKET - NO TOW
,,,,,,,,,,Z754488,,,,,,12/22/2016 0:00,,,-87.62764,41.86278,12/22/2016 3:14,1440,S,STATE,STATE ST,1440 S STATE,IL,964060,3-7 AM SNOW ROUTE,1,INFI,60,Court,2016,TRUE,12/22/2016 3:14,TICKET - NO TOW
,,,,,,,,,,2249886,,,,,,12/22/2016 0:00,,,-87.6270151,41.8560097,12/22/2016 3:25,1905,S,STATE,STATE ST,1905 S STATE,WY,964060,3-7 AM SNOW ROUTE,1,KIA,60,Notice,2016,TRUE,12/22/2016 3:25,TICKET - NO TOW
,,,,,,,,,,Q623423,,,,,,12/21/2016 0:00,,,-87.6271975,41.8682554,12/21/2016 3:08,1131,S,STATE ST,STATE ST,1131 S STATE ST,IL,964060,3-7 AM SNOW ROUTE,1,TOYT,60,Notice,2016,TRUE,12/21/2016 3:08,TICKET - NO TOW
,,,,,,,,,,Q914399,,,,,,10/21/2016 0:00,,,-87.6270399,41.86987,10/21/2016 3:11,1001,S,STATE ST,STATE ST,1001 S STATE ST,IL,964060,3-7 AM SNOW ROUTE,1,SUZI,60,Paid,2016,TRUE,10/21/2016 3:11,TICKET - NO TOW
,,,,,,,,,,CBP3134,,,,,,12/23/2016 0:00,,,-87.62769,41.86486,12/23/2016 3:46,1330,S,STATE,STATE ST,1330 S STATE,TX,964060,3-7 AM SNOW ROUTE,1,BMW,60,Paid,2016,TRUE,12/23/2016 3:46,TICKET - NO TOW
,,,,,,,,,,E533306,,,,,,12/23/2016 0:00,,,-87.6270797,41.8633171,12/23/2016 3:52,1413,S,STATE,STATE ST,1413 S STATE,IL,964060,3-7 AM SNOW ROUTE,1,MINI,60,Paid,2016,TRUE,12/23/2016 3:52,TICKET - NO TOW
,,,,,,,,,,Y704714,,,,,,12/21/2016 0:00,,,-87.7671036,41.9505867,12/21/2016 3:02,3836,N,CENTRAL,CENTRAL AVE,3836 N CENTRAL,IL,964060,3-7 AM SNOW ROUTE,16,JEEP,60,Paid,2016,TRUE,12/21/2016 3:02,TICKET - NO TOW
,,,,,,,,,,E413439,,,,,,12/21/2016 0:00,,,-87.7091499,41.9824,12/21/2016 3:23,5538,N,KEDZIE,KEDZIE AVE,5538 N KEDZIE,IL,964060,3-7 AM SNOW ROUTE,17,TOYT,60,Notice,2016,TRUE,12/21/2016 3:23,TICKET - NO TOW
,,,,,,,,,,2814TX,,,,,,12/21/2016 0:00,,,-87.7089649,41.9824975,12/21/2016 3:20,5544,N,KEDZIE,KEDZIE AVE,5544 N KEDZIE,IL,964060,3-7 AM SNOW ROUTE,17,NISS,60,Notice,2016,TRUE,12/21/2016 3:20,TICKET - NO TOW
,,,,,,,,,,E413439,,,,,,12/22/2016 0:00,,,-87.7091499,41.9824,12/22/2016 3:43,5538,N,KEDZIE,KEDZIE AVE,5538 N KEDZIE,IL,964060,3-7 AM SNOW ROUTE,17,TOYT,60,Notice,2016,TRUE,12/22/2016 3:43,TICKET - NO TOW
,,,,,,,,,,392ZFZ,,,,,,12/21/2016 0:00,,,-87.70908,41.97886,12/21/2016 3:10,5342,N,KEDZIE,KEDZIE AVE,5342 N KEDZIE,WI,964060,3-7 AM SNOW ROUTE,17,TOYT,60,Notice,2016,TRUE,12/21/2016 3:10,TICKET - NO TOW
,,,,,,,,,,S316479,,,,,,12/21/2016 0:00,,,-87.70916,41.98187,12/21/2016 3:15,5518,N,KEDZIE,KEDZIE AVE,5518 N KEDZIE,IL,964060,3-7 AM SNOW ROUTE,17,JEEP,60,Paid,2016,TRUE,12/21/2016 3:15,TICKET - NO TOW
,,,,,,,,,,J179046,,,,,,2/23/2016 0:00,,,-87.6415191,41.8817235,2/23/2016 3:05,555,W,MADISON,MADISON ST,555 W MADISON,IL,964060,3-7 AM SNOW ROUTE,1,JEEP,60,Paid,2016,TRUE,2/23/2016 3:05,TICKET - NO TOW
,,,,,,,,,,E535527,,,,,,12/21/2016 0:00,,,-87.69334,41.97612,12/21/2016 3:19,2520,W,FOSTER,FOSTER AVE,2520 W FOSTER,IL,964060,3-7 AM SNOW ROUTE,20,NISS,60,Paid,2016,TRUE,12/21/2016 3:19,TICKET - NO TOW
,,,,,,,,,,E434531,,,,,,12/23/2016 0:00,,,-87.6273179,41.8741502,12/23/2016 3:29,617,S,STATE,STATE ST,617 S STATE,IL,964060,3-7 AM SNOW ROUTE,1,FORD,60,Paid,2016,TRUE,12/23/2016 3:29,TICKET - NO TOW
,,,,,,,,,,E934290,,,,,,12/23/2016 0:00,,,-87.6272751,41.8716455,12/23/2016 3:37,815,S,STATE,STATE ST,815 S STATE,IL,964060,3-7 AM SNOW ROUTE,1,LNDR,60,Notice,2016,TRUE,12/23/2016 3:37,TICKET - NO TOW
,,,,,,,,,,956VWD,,,,,,12/23/2016 0:00,,,-87.6416257,41.8817201,12/23/2016 3:02,559,W,MADISON,MADISON ST,559 W MADISON,KY,964060,3-7 AM SNOW ROUTE,1,CADI,60,Notice,2016,TRUE,12/23/2016 3:02,TICKET - NO TOW
,,,,,,,,,,Q705072,,,,,,12/20/2016 0:00,,,-87.67339,42.00854,12/20/2016 3:09,6969,N,CLARK,CLARK ST,6969 N CLARK,IL,964060,3-7 AM SNOW ROUTE,24,PONT,60,Paid,2016,TRUE,12/20/2016 3:09,TICKET - NO TOW
,,,,,,,,,,982S045,,,,,,12/20/2016 0:00,,,-87.67455,42.00996,12/20/2016 3:13,7030,N,CLARK,CLARK ST,7030 N CLARK,IL,964060,3-7 AM SNOW ROUTE,24,TOYT,60,Notice,2016,TRUE,12/20/2016 3:13,TICKET - NO TOW
,,,,,,,,,,Q279710,,,,,,12/20/2016 0:00,,,-87.6743529,42.0099272,12/20/2016 3:10,7036,N,CLARK,CLARK ST,7036 N CLARK,IL,964060,3-7 AM SNOW ROUTE,24,PONT,60,Notice,2016,TRUE,12/20/2016 3:10,TICKET - NO TOW
,,,,,,,,,,ZZ96039,,,,,,12/17/2016 0:00,,,-87.68697,41.88087,12/17/2016 4:13,2411,W,MADISON,MADISON ST,2411 W MADISON,IL,964060,3-7 AM SNOW ROUTE,12,FORD,60,Paid,2016,TRUE,12/17/2016 4:13,TICKET - NO TOW
,,,,,,,,,,X375408,,,,,,12/19/2016 0:00,,,-87.687105,41.9760449,12/19/2016 3:06,2304,W,FOSTER,FOSTER AVE,2304 W FOSTER,IL,964060,3-7 AM SNOW ROUTE,20,TOYT,60,Court,2016,TRUE,12/19/2016 3:06,TICKET - NO TOW
,,,,,,,,,,S763450,,,,,,12/21/2016 0:00,,,-87.6303972,41.903793,12/21/2016 3:32,45,W,DIVISION,DIVISION ST,45 W DIVISION,IL,964060,3-7 AM SNOW ROUTE,18,HOND,60,Paid,2016,TRUE,12/21/2016 3:32,TICKET - NO TOW
,,,,,,,,,,Z113114,,,,,,12/17/2016 0:00,,,-87.6270844,41.8634371,12/17/2016 3:03,1409,S,STATE,STATE ST,1409 S STATE,IL,964060,3-7 AM SNOW ROUTE,1,CHEV,60,Paid,2016,TRUE,12/17/2016 3:03,TICKET - NO TOW
,,,,,,,,,,L658617,,,,,,12/17/2016 0:00,,,-87.7089149,41.9808976,12/17/2016 3:53,5452,N,KEDZIE,KEDZIE AVE,5452 N KEDZIE,IL,964060,3-7 AM SNOW ROUTE,17,JEEP,60,Notice,2016,TRUE,12/17/2016 3:53,TICKET - NO TOW
,,,,,,,,,,1822965B,,,,,,12/21/2016 0:00,,,-87.7084712,41.9298814,12/21/2016 3:08,2645,N,MILWAUKEE,MILWAUKEE AVE,2645 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,CHEV,60,Paid,2016,TRUE,12/21/2016 3:08,TICKET - NO TOW
,,,,,,,,,,N284727,,,,,,12/20/2016 0:00,,,-87.7091499,41.9814099,12/20/2016 3:10,5504,N,KEDZIE,KEDZIE AVE,5504 N KEDZIE,IL,964060,3-7 AM SNOW ROUTE,17,FORD,60,Paid,2016,TRUE,12/20/2016 3:10,TICKET - NO TOW
,,,,,,,,,,P935932,,,,,,12/21/2016 0:00,,,-87.6304625,41.9037925,12/21/2016 3:25,49,W,DIVISION,DIVISION ST,49 W DIVISION,IL,964060,3-7 AM SNOW ROUTE,18,VOLK,60,Paid,2016,TRUE,12/21/2016 3:25,TICKET - NO TOW
,,,,,,,,,,S917595,,,,,,12/17/2016 0:00,,,-87.6278442,41.874065,12/17/2016 3:01,618,S,STATE,STATE ST,618 S STATE,IL,964060,3-7 AM SNOW ROUTE,1,SATR,60,Notice,2016,TRUE,12/17/2016 3:01,TICKET - NO TOW
,,,,,,,,,,R138354,,,,,,12/19/2016 0:00,,,-87.67237,42.00215,12/19/2016 3:00,6610,N,CLARK,CLARK ST,6610 N CLARK,IL,964060,3-7 AM SNOW ROUTE,24,BMW,60,Paid,2016,TRUE,12/19/2016 3:00,TICKET - NO TOW
,,,,,,,,,,S131753,,,,,,12/18/2016 0:00,,,-87.6744751,42.0124812,12/18/2016 3:14,7173,N,CLARK,CLARK ST,7173 N CLARK,IL,964060,3-7 AM SNOW ROUTE,24,HOND,60,Court,2016,TRUE,12/18/2016 3:14,TICKET - NO TOW
,,,,,,,,,,S737035,,,,,,12/22/2016 0:00,,,-87.6302752,41.904064,12/22/2016 3:18,40,W,DIVISION,DIVISION ST,40 W DIVISION,IL,964060,3-7 AM SNOW ROUTE,18,JEEP,60,Paid,2016,TRUE,12/22/2016 3:18,TICKET - NO TOW
,,,,,,,,,,Q430633,,,,,,12/1/2016 0:00,,,-87.69602,41.9761,12/1/2016 4:35,2648,W,FOSTER,FOSTER AVE,2648 W FOSTER,IL,964060,3-7 AM SNOW ROUTE,20,HOND,60,Notice,2016,TRUE,12/1/2016 4:35,TICKET - NO TOW
,,,,,,,,,,Z744505,,,,,,12/10/2016 0:00,,,-87.6999713,41.9246749,12/10/2016 3:24,2391,N,MILWAUKEE,MILWAUKEE AVE,2391 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,NISS,60,Court,2016,TRUE,12/10/2016 3:24,TICKET - NO TOW
,,,,,,,,,,Q513377,,,,,,12/4/2016 0:00,,,-87.70541,41.84579,12/4/2016 3:17,2516,S,KEDZIE,KEDZIE AVE,2516 S KEDZIE,IL,964060,3-7 AM SNOW ROUTE,10,TOYT,60,Dismissed,2016,TRUE,12/4/2016 3:17,TICKET - NO TOW
,,,,,,,,,,S245157,,,,,,12/22/2016 0:00,,,-87.6304299,41.9037928,12/22/2016 3:02,47,W,DIVISION,DIVISION ST,47 W DIVISION,IL,964060,3-7 AM SNOW ROUTE,18,CHEV,60,Notice,2016,TRUE,12/22/2016 3:02,TICKET - NO TOW
,,,,,,,,,,Z256089,,,,,,12/26/2016 0:00,,,-87.7525559,41.9751451,12/26/2016 3:03,4955,W,FOSTER,FOSTER AVE,4955 W FOSTER,IL,964060,3-7 AM SNOW ROUTE,16,JEEP,60,Notice,2016,TRUE,12/26/2016 3:03,TICKET - NO TOW
,,,,,,,,,,S549204,,,,,,12/23/2016 0:00,,,-87.69762,41.9234,12/23/2016 3:54,2315,N,MILWAUKEE,MILWAUKEE AVE,2315 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,FORD,60,Define,2016,TRUE,12/23/2016 3:54,TICKET - NO TOW
,,,,,,,,,,Q627235,,,,,,12/23/2016 0:00,,,-87.6983179,41.9236694,12/23/2016 3:56,2331,N,MILWAUKEE,MILWAUKEE AVE,2331 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,BMW,60,Paid,2016,TRUE,12/23/2016 3:56,TICKET - NO TOW
,,,,,,,,,,P628922,,,,,,12/25/2016 0:00,,,-87.689845,41.9760149,12/25/2016 3:18,2412,W,FOSTER,FOSTER AVE,2412 W FOSTER,IL,964060,3-7 AM SNOW ROUTE,20,VOLK,60,Paid,2016,TRUE,12/25/2016 3:18,TICKET - NO TOW
,,,,,,,,,,Y702782,,,,,,12/25/2016 0:00,,,-87.69111,41.97613,12/25/2016 3:22,2450,W,FOSTER,FOSTER AVE,2450 W FOSTER,IL,964060,3-7 AM SNOW ROUTE,20,CHEV,60,Paid,2016,TRUE,12/25/2016 3:22,TICKET - NO TOW
,,,,,,,,,,H842867,,,,,,12/25/2016 0:00,,,-87.6912108,41.9760049,12/25/2016 3:24,2452,W,FOSTER,FOSTER AVE,2452 W FOSTER,IL,964060,3-7 AM SNOW ROUTE,20,HOND,60,Paid,2016,TRUE,12/25/2016 3:24,TICKET - NO TOW
,,,,,,,,,,C738958,,,,,,12/24/2016 0:00,,,-87.62778,41.86679,12/24/2016 3:19,1220,S,STATE,STATE ST,1220 S STATE,IL,964060,3-7 AM SNOW ROUTE,1,CHRY,60,Define,2016,TRUE,12/24/2016 3:19,TICKET - NO TOW
,,,,,,,,,,DAY5152,,,,,,12/24/2016 0:00,,,-87.6276601,41.8665152,12/24/2016 3:20,1228,S,STATE,STATE ST,1228 S STATE,MI,964060,3-7 AM SNOW ROUTE,1,NISS,60,Paid,2016,TRUE,12/24/2016 3:20,TICKET - NO TOW
,,,,,,,,,,N812125,,,,,,12/29/2016 0:00,,,-87.62676,41.85602,12/29/2016 3:26,1913,S,STATE,STATE ST,1913 S STATE,IL,964060,3-7 AM SNOW ROUTE,1,HOND,60,Define,2016,TRUE,12/29/2016 3:26,TICKET - NO TOW
,,,,,,,,,,377S270,,,,,,1/24/2016 0:00,,,-87.61168,41.7510051,1/24/2016 4:44,519,E,79 STREET,79TH ST,519 E 79 STREET,IL,964060,3-7 AM SNOW ROUTE,6,CHEV,120,Notice,2016,TRUE,1/24/2016 4:44,TICKET - NO TOW
,,,,,,,,,,CEROTE,,,,,,12/25/2016 0:00,,,-87.76731,41.95185,12/25/2016 3:23,3914,N,CENTRAL,CENTRAL AVE,3914 N CENTRAL,IL,964060,3-7 AM SNOW ROUTE,16,VOLV,60,Notice,2016,TRUE,12/25/2016 3:23,TICKET - NO TOW
,,,,,,,,,,Q140611,,,,,,12/25/2016 0:00,,,-87.7672599,41.94901,12/25/2016 3:26,3746,N,CENTRAL,CENTRAL AVE,3746 N CENTRAL,IL,964060,3-7 AM SNOW ROUTE,16,CHEV,60,Paid,2016,TRUE,12/25/2016 3:26,TICKET - NO TOW
,,,,,,,,,,4DD163,,,,,,12/27/2016 0:00,,,-87.6415191,41.8817235,12/27/2016 3:42,555,W,MADISON,MADISON ST,555 W MADISON,MA,964060,3-7 AM SNOW ROUTE,1,HYUN,60,Paid,2016,TRUE,12/27/2016 3:42,TICKET - NO TOW
,,,,,,,,,,S797471,,,,,,12/27/2016 0:00,,,-87.6275471,41.8616867,12/27/2016 3:06,1502,S,STATE,STATE ST,1502 S STATE,IL,964060,3-7 AM SNOW ROUTE,1,NISS,60,Paid,2016,TRUE,12/27/2016 3:06,TICKET - NO TOW
,,,,,,,,,,L587913,,,,,,12/17/2016 0:00,,,-87.698188,41.9235894,12/17/2016 3:05,2325,N,MILWAUKEE,MILWAUKEE AVE,2325 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,HYUN,60,Paid,2016,TRUE,12/17/2016 3:05,TICKET - NO TOW
,,,,,,,,,,Z450973,,,,,,12/17/2016 0:00,,,-87.70095,41.92544,12/17/2016 3:06,2421,N,MILWAUKEE,MILWAUKEE AVE,2421 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,BMW,60,Paid,2016,TRUE,12/17/2016 3:06,TICKET - NO TOW
,,,,,,,,,,Z136265,,,,,,12/2/2016 0:00,,,-87.6272651,41.8703337,12/2/2016 3:05,911,S,STATE ST,STATE ST,911 S STATE ST,IL,964060,3-7 AM SNOW ROUTE,1,DODG,60,Notice,2016,TRUE,12/2/2016 3:05,TICKET - NO TOW
,,,,,,,,,,Q994098,,,,,,12/17/2016 0:00,,,-87.6998144,41.9245798,12/17/2016 3:06,2375,N,MILWAUKEE,MILWAUKEE AVE,2375 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,BMW,60,Notice,2016,TRUE,12/17/2016 3:06,TICKET - NO TOW
,,,,,,,,,,ZX95924,,,,,,12/16/2016 0:00,,,-87.76864,41.98431,12/16/2016 3:46,5646,N,CENTRAL,CENTRAL AVE,5646 N CENTRAL,IL,964060,3-7 AM SNOW ROUTE,16,CHEV,60,Paid,2016,TRUE,12/16/2016 3:46,TICKET - NO TOW
,,,,,,,,,,Z803482,,,,,,12/1/2016 0:00,,,-87.6748403,42.0127586,12/1/2016 4:36,7202,N,CLARK,CLARK ST,7202 N CLARK,IL,964060,3-7 AM SNOW ROUTE,24,HOND,60,Paid,2016,TRUE,12/1/2016 4:36,TICKET - NO TOW
,,,,,,,,,,L572752,,,,,,12/25/2016 0:00,,,-87.738594,41.9482548,12/25/2016 3:22,3713,N,MILWAUKEE,MILWAUKEE AVE,3713 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,454,LEXU,60,Paid,2016,TRUE,12/25/2016 3:22,TICKET - NO TOW
,,,,,,,,,,8063693,,,,,,12/25/2016 0:00,,,-87.7309555,41.9432767,12/25/2016 3:32,3420,N,MILWAUKEE,MILWAUKEE AVE,3420 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,454,CHEV,60,Paid,2016,TRUE,12/25/2016 3:32,TICKET - NO TOW
,,,,,,,,,,N135808,,,,,,12/26/2016 0:00,,,-87.7089771,41.981491,12/26/2016 3:20,5506,N,KEDZIE,KEDZIE AVE,5506 N KEDZIE,IL,964060,3-7 AM SNOW ROUTE,454,ACUR,60,Notice,2016,TRUE,12/26/2016 3:20,TICKET - NO TOW
,,,,,,,,,,DNV6486,,,,,,12/26/2016 0:00,,,-87.7091,41.9797,12/26/2016 3:26,5406,N,KEDZIE,KEDZIE AVE,5406 N KEDZIE,MI,964060,3-7 AM SNOW ROUTE,454,JEEP,60,Notice,2016,TRUE,12/26/2016 3:26,TICKET - NO TOW
,,,,,,,,,,Z781889,,,,,,12/29/2016 0:00,,,-87.67201,42.00323,12/29/2016 15:03,6653,N,CLARK ST,CLARK ST,6653 N CLARK ST,IL,964060,3-7 AM SNOW ROUTE,24,VOLK,60,Paid,2016,TRUE,12/29/2016 15:03,TICKET - NO TOW
,,,,,,,,,,H510947,,,,,,12/29/2016 0:00,,,-87.6738862,42.0094723,12/29/2016 3:07,7013,N,CLARK ST,CLARK ST,7013 N CLARK ST,IL,964060,3-7 AM SNOW ROUTE,24,HOND,60,Paid,2016,TRUE,12/29/2016 3:07,TICKET - NO TOW
,,,,,,,,,,Q329163,,,,,,12/29/2016 0:00,,,-87.6743319,42.0098332,12/29/2016 3:14,7032,N,CLARK ST,CLARK ST,7032 N CLARK ST,IL,964060,3-7 AM SNOW ROUTE,24,MITS,60,Notice,2016,TRUE,12/29/2016 3:14,TICKET - NO TOW
,,,,,,,,,,S754455,,,,,,12/29/2016 0:00,,,-87.6728683,42.0040995,12/29/2016 3:17,6720,N,CLARK ST,CLARK ST,6720 N CLARK ST,IL,964060,3-7 AM SNOW ROUTE,24,SUBA,60,Paid,2016,TRUE,12/29/2016 3:17,TICKET - NO TOW
,,,,,,,,,,KNWLGE,,,,,,12/28/2016 0:00,,,-87.6172051,41.8445811,12/28/2016 3:17,2659,S,KING DR,MARTIN LUTHER KING DRIVE,2659 S KING DR,MA,964060,3-7 AM SNOW ROUTE,1,TOYT,60,Hearing Req,2016,TRUE,12/28/2016 3:17,TICKET - NO TOW
,,,,,,,,,,E691328,,,,,,12/26/2016 0:00,,,-87.70914,41.98164,12/26/2016 3:22,5510,N,KEDZIE,KEDZIE AVE,5510 N KEDZIE,IL,964060,3-7 AM SNOW ROUTE,454,TOYT,60,Paid,2016,TRUE,12/26/2016 3:22,TICKET - NO TOW
,,,,,,,,,,R460164,,,,,,12/26/2016 0:00,,,-87.70917,41.98149,12/26/2016 3:24,5500,N,KEDZIE,KEDZIE AVE,5500 N KEDZIE,IL,964060,3-7 AM SNOW ROUTE,454,JEEP,60,Paid,2016,TRUE,12/26/2016 3:24,TICKET - NO TOW
